"Date","Price","Open","High","Low","Vol.","Change %"
"20-10-2008","244.76","228.93","250.00","225.61","1.33M","9.47%"
"17-10-2008","223.59","248.13","254.04","219.08","1.36M","-8.29%"
"16-10-2008","243.80","256.01","256.01","229.91","1.63M","-8.64%"
"15-10-2008","266.86","285.55","289.21","263.39","620.50K","-8.46%"
"14-10-2008","291.53","294.04","305.24","287.02","865.09K","2.84%"
"13-10-2008","283.48","263.88","296.50","260.44","1.96M","10.10%"
"10-10-2008","257.48","252.07","270.78","241.24","1.20M","-4.32%"
"08-10-2008","269.10","278.65","278.65","251.08","854.86K","-5.07%"
"07-10-2008","283.48","306.22","327.89","279.15","620.94K","-7.02%"
"06-10-2008","304.87","319.02","319.02","295.52","522.72K","-5.72%"
"03-10-2008","323.36","327.39","329.86","316.07","402.70K","-2.12%"
"01-10-2008","330.35","329.86","336.16","317.55","854.29K","1.24%"
"30-09-2008","326.29","283.09","331.83","283.09","520.24K","6.96%"
"29-09-2008","305.07","334.78","334.78","301.35","779.78K","-8.40%"
"26-09-2008","333.03","337.24","342.16","327.99","929.24K","-1.99%"
"25-09-2008","339.80","352.01","353.98","332.32","791.22K","-3.26%"
"24-09-2008","351.25","361.71","361.86","341.20","534.96K","-1.01%"
"23-09-2008","354.84","374.17","377.61","353.00","316.82K","-5.91%"
"22-09-2008","377.12","381.55","386.45","371.21","338.51K","0.00%"
"19-09-2008","377.12","359.40","381.55","359.40","1.76M","6.37%"
"18-09-2008","354.52","354.47","367.27","330.84","727.31K","-1.19%"
"17-09-2008","358.80","373.67","376.13","358.41","506.91K","-2.77%"
"16-09-2008","369.02","369.24","369.71","354.47","340.95K","-1.61%"
"15-09-2008","375.05","393.86","393.86","366.85","878.23K","-5.74%"
"12-09-2008","397.87","411.09","416.01","395.29","351.31K","-3.34%"
"11-09-2008","411.63","418.42","418.97","408.63","256.64K","-1.77%"
"10-09-2008","419.04","426.30","428.12","417.49","204.24K","-1.74%"
"09-09-2008","426.45","419.95","428.37","413.62","339.07K","1.32%"
"08-09-2008","420.91","423.40","430.78","416.18","422.10K","2.00%"
"05-09-2008","412.64","416.01","419.41","401.24","317.85K","-0.71%"
"04-09-2008","415.59","416.01","420.91","410.70","239.15K","-0.55%"
"02-09-2008","417.88","406.17","419.70","402.72","363.59K","4.23%"
"01-09-2008","400.92","398.78","403.21","397.92","213.09K","0.23%"
"29-08-2008","399.99","400.75","403.46","393.96","299.90K","2.38%"
"28-08-2008","390.71","403.70","406.17","385.24","439.10K","-3.05%"
"27-08-2008","402.99","411.34","413.55","400.26","311.42K","-1.66%"
"26-08-2008","409.78","402.23","411.78","401.24","272.32K","1.77%"
"25-08-2008","402.67","406.17","410.10","401.24","171.47K","-0.06%"
"22-08-2008","402.92","401.24","405.67","395.46","293.74K","0.08%"
"21-08-2008","402.60","411.09","415.03","401.24","255.77K","-2.64%"
"20-08-2008","413.53","416.01","417.98","411.88","206.88K","-0.02%"
"19-08-2008","413.60","414.04","418.47","411.21","268.42K","-0.20%"
"18-08-2008","414.44","408.14","419.46","408.14","347.45K","1.25%"
"14-08-2008","409.34","411.09","414.78","398.81","477.77K","0.41%"
"13-08-2008","407.67","401.24","411.09","397.85","381.73K","1.20%"
"12-08-2008","402.82","412.57","414.49","401.24","512.95K","-1.85%"
"11-08-2008","410.40","423.40","423.40","406.17","494.91K","-1.06%"
"08-08-2008","414.81","418.47","420.44","410.10","263.84K","-1.04%"
"07-08-2008","419.16","423.40","428.32","416.01","688.16K","-0.82%"
"06-08-2008","422.63","413.55","427.68","412.07","648.79K","3.32%"
"05-08-2008","409.05","403.70","411.34","397.80","397.02K","1.78%"
"04-08-2008","401.88","413.18","413.53","400.01","603.11K","-2.73%"
"01-08-2008","413.18","408.14","422.17","399.27","627.41K","0.81%"
"31-07-2008","409.88","414.04","414.04","404.22","314.13K","-0.72%"
"30-07-2008","412.86","401.19","415.03","395.83","635.18K","3.75%"
"29-07-2008","397.92","393.86","399.89","389.43","294.75K","0.27%"
"28-07-2008","396.84","393.37","402.23","392.38","258.18K","1.01%"
"25-07-2008","392.87","391.45","403.21","388.93","906.67K","-0.59%"
"24-07-2008","395.21","425.37","425.37","389.92","1.52M","-6.49%"
"23-07-2008","422.66","417.00","425.37","403.70","851.34K","2.89%"
"22-07-2008","410.77","400.75","414.51","396.32","493.61K","2.57%"
"21-07-2008","400.48","391.45","402.92","385.39","496.52K","2.33%"
"18-07-2008","391.37","388.93","394.69","368.55","1.15M","2.02%"
"17-07-2008","383.62","368.26","385.00","366.78","1.43M","7.13%"
"16-07-2008","358.09","373.67","378.60","354.03","632.17K","-2.98%"
"15-07-2008","369.09","374.17","386.47","363.83","723.43K","-2.50%"
"14-07-2008","378.57","391.40","392.87","375.25","623.01K","-3.78%"
"11-07-2008","393.46","434.23","438.17","387.46","890.22K","-8.03%"
"10-07-2008","427.83","435.71","438.17","419.95","484.62K","-0.76%"
"09-07-2008","431.10","418.35","437.67","418.35","410.11K","5.92%"
"08-07-2008","407.00","419.46","419.46","402.79","550.87K","-2.97%"
"07-07-2008","419.46","418.47","425.34","411.24","190.91K","0.98%"
"04-07-2008","415.40","416.06","427.83","411.21","244.26K","-1.30%"
"03-07-2008","420.89","430.29","432.26","404.20","520.86K","-2.62%"
"02-07-2008","432.23","412.57","437.18","412.57","434.56K","3.68%"
"01-07-2008","416.87","422.81","432.70","411.09","435.60K","-1.40%"
"30-06-2008","422.81","425.81","432.26","419.09","508.14K","-0.74%"
"27-06-2008","425.96","425.86","429.31","418.47","776.72K","-1.33%"
"26-06-2008","431.69","435.71","438.12","424.48","525.13K","-0.10%"
"25-06-2008","432.14","403.70","436.20","393.86","537.88K","4.00%"
"24-06-2008","415.50","423.40","425.76","405.26","654.61K","-1.61%"
"23-06-2008","422.31","418.97","432.75","415.52","605.16K","-0.65%"
"20-06-2008","425.07","440.63","443.09","414.56","568.15K","-2.54%"
"19-06-2008","436.17","440.63","441.07","432.38","482.96K","-1.62%"
"18-06-2008","443.34","455.40","455.40","438.66","975.75K","-2.27%"
"17-06-2008","453.63","448.01","456.38","444.71","626.16K","1.19%"
"16-06-2008","448.28","452.94","456.85","444.71","1.02M","0.32%"
"13-06-2008","446.86","442.60","453.48","434.72","914.33K","2.16%"
"12-06-2008","437.43","427.34","444.00","422.41","344.80K","-0.49%"
"11-06-2008","439.57","440.14","447.99","433.24","368.22K","1.45%"
"10-06-2008","433.27","447.52","450.80","426.94","544.24K","-3.89%"
"09-06-2008","450.80","462.78","475.09","438.66","643.50K","-4.58%"
"06-06-2008","472.43","489.37","491.24","463.05","738.05K","-2.36%"
"05-06-2008","483.83","471.69","490.35","471.69","1.02M","2.57%"
"04-06-2008","471.69","481.91","481.91","464.85","651.46K","-2.12%"
"03-06-2008","481.91","477.55","487.40","463.79","623.78K","-0.59%"
"02-06-2008","484.77","506.11","518.91","475.17","569.51K","-4.33%"
"30-05-2008","506.72","490.03","515.93","481.15","1.53M","3.41%"
"29-05-2008","490.03","499.71","505.49","486.41","853.73K","-1.42%"
"28-05-2008","497.10","480.01","500.15","478.49","945.09K","4.46%"
"27-05-2008","475.88","472.63","484.94","465.24","820.42K","0.81%"
"26-05-2008","472.04","455.40","475.02","453.53","880.29K","2.69%"
"23-05-2008","459.68","475.09","481.84","456.88","463.59K","-2.40%"
"22-05-2008","470.98","467.71","484.94","467.71","1.14M","-0.76%"
"21-05-2008","474.57","469.06","476.57","461.33","790.85K","1.17%"
"20-05-2008","469.06","480.58","481.39","466.99","567.44K","-2.40%"
"16-05-2008","480.58","491.34","492.40","476.81","816.70K","-0.94%"
"15-05-2008","485.16","480.36","492.35","470.17","1.29M","1.60%"
"14-05-2008","477.53","443.09","482.43","440.14","1.70M","7.09%"
"13-05-2008","445.90","461.31","465.24","438.71","320.55K","-2.33%"
"12-05-2008","456.53","443.61","459.83","443.61","745.40K","1.07%"
"09-05-2008","451.68","460.32","469.68","448.01","707.28K","-2.78%"
"08-05-2008","464.60","475.58","478.05","452.52","511.22K","-2.33%"
"07-05-2008","475.68","467.71","481.98","464.75","1.28M","3.02%"
"06-05-2008","461.72","450.23","468.20","430.73","635.88K","1.44%"
"05-05-2008","455.18","465.24","469.68","452.44","558.15K","-1.72%"
"02-05-2008","463.15","457.86","473.12","457.86","673.68K","2.30%"
"30-04-2008","452.72","450.48","460.32","446.61","851.56K","0.96%"
"29-04-2008","448.41","437.67","459.34","429.31","1.54M","3.15%"
"28-04-2008","434.72","436.69","443.09","430.86","229.13K","-0.76%"
"25-04-2008","438.07","441.12","444.07","435.71","283.54K","-0.02%"
"24-04-2008","438.14","460.76","477.55","425.86","666.15K","0.00%"
"23-04-2008","438.12","440.63","447.42","433.49","587.01K","0.32%"
"22-04-2008","436.71","477.06","482.48","433.81","1.61M","-10.63%"
"21-04-2008","488.65","499.71","511.38","485.68","535.20K","-0.84%"
"17-04-2008","492.77","482.97","497.25","482.97","584.31K","2.72%"
"16-04-2008","479.74","484.94","492.35","474.18","595.88K","-0.07%"
"15-04-2008","480.06","445.55","486.41","431.77","1.21M","7.37%"
"11-04-2008","447.10","482.48","482.48","439.64","410.70K","0.82%"
"10-04-2008","443.46","429.45","452.59","428.32","407.82K","2.75%"
"09-04-2008","431.59","433.24","439.27","427.83","208.30K","-0.98%"
"08-04-2008","435.85","445.55","450.48","431.03","392.58K","-1.65%"
"07-04-2008","443.14","430.78","451.85","430.78","469.02K","3.44%"
"04-04-2008","428.39","435.71","436.69","423.42","215.84K","-1.78%"
"03-04-2008","436.17","409.12","438.76","409.12","446.45K","4.13%"
"02-04-2008","418.89","418.47","428.22","416.01","170.58K","1.92%"
"01-04-2008","410.99","401.24","418.97","399.27","240.54K","2.95%"
"31-03-2008","399.22","425.86","427.83","394.35","337.55K","-6.80%"
"28-03-2008","428.37","418.47","429.31","418.47","407.41K","1.99%"
"27-03-2008","420.02","423.94","430.78","413.72","441.87K","-2.98%"
"26-03-2008","432.90","433.24","438.17","419.41","370.65K","0.38%"
"25-03-2008","431.25","411.02","442.60","410.10","600.26K","6.38%"
"24-03-2008","405.40","401.24","411.98","399.27","336.22K","1.66%"
"19-03-2008","398.78","408.63","413.55","395.33","343.39K","-0.89%"
"18-03-2008","402.38","388.79","407.64","385.98","322.91K","3.18%"
"17-03-2008","389.99","384.50","392.87","380.07","230.15K","-1.42%"
"14-03-2008","395.61","383.52","398.76","371.70","341.99K","3.21%"
"13-03-2008","383.30","401.78","402.72","376.63","501.92K","-5.60%"
"12-03-2008","406.04","417.49","418.47","401.24","479.39K","0.18%"
"11-03-2008","405.30","406.17","409.12","403.70","236.54K","-1.01%"
"10-03-2008","409.44","413.55","420.79","408.63","226.39K","-1.78%"
"07-03-2008","416.87","423.40","424.33","415.52","248.31K","-3.20%"
"05-03-2008","430.63","418.47","434.67","416.01","333.25K","2.48%"
"04-03-2008","420.22","421.92","425.76","416.01","297.07K","1.00%"
"03-03-2008","416.04","428.07","428.07","414.04","470.96K","-3.35%"
"29-02-2008","430.44","440.63","442.60","425.93","227.53K","-0.62%"
"28-02-2008","433.12","433.59","437.53","428.89","148.13K","0.23%"
"27-02-2008","432.11","445.53","449.96","429.80","367.89K","-2.24%"
"26-02-2008","442.03","448.01","450.87","440.63","731.79K","-0.24%"
"25-02-2008","443.11","445.55","448.51","438.17","664.08K","0.29%"
"22-02-2008","441.83","448.51","452.69","436.69","183.68K","-2.28%"
"21-02-2008","452.15","438.17","458.35","435.26","555.88K","3.89%"
"20-02-2008","435.21","434.72","439.15","431.27","390.49K","1.04%"
"19-02-2008","430.71","422.41","435.21","420.98","323.84K","2.69%"
"18-02-2008","419.43","425.86","437.18","404.27","136.97K","-2.24%"
"15-02-2008","429.06","430.78","437.18","418.97","167.39K","-0.30%"
"14-02-2008","430.36","433.74","442.60","425.47","448.79K","0.60%"
"13-02-2008","427.80","428.47","439.15","419.48","159.64K","0.48%"
"12-02-2008","425.76","448.01","452.94","423.40","318.08K","-4.25%"
"11-02-2008","444.67","443.09","457.86","424.38","420.15K","0.36%"
"08-02-2008","443.07","433.74","455.40","428.81","353.55K","1.93%"
"07-02-2008","434.70","440.14","447.03","430.78","295.00K","-1.95%"
"06-02-2008","443.36","455.40","456.24","439.72","354.81K","-5.15%"
"05-02-2008","467.44","478.05","478.05","462.29","188.84K","-2.72%"
"04-02-2008","480.51","463.28","485.92","463.28","473.34K","5.03%"
"01-02-2008","457.49","434.23","463.28","431.27","351.49K","6.17%"
"31-01-2008","430.91","425.37","435.71","419.46","160.49K","1.11%"
"30-01-2008","426.18","433.24","433.24","422.46","149.56K","0.28%"
"29-01-2008","425.00","420.94","434.72","420.44","126.77K","1.06%"
"28-01-2008","420.54","435.71","435.71","406.17","251.38K","-3.10%"
"25-01-2008","434.01","415.52","438.02","415.52","186.88K","4.61%"
"24-01-2008","414.88","429.80","438.12","406.17","248.15K","-2.81%"
"23-01-2008","426.89","396.32","436.64","396.32","343.52K","8.48%"
"22-01-2008","393.51","411.09","427.83","359.40","576.98K","-4.38%"
"21-01-2008","411.53","443.58","447.52","399.40","835.24K","-7.58%"
"18-01-2008","445.26","455.40","457.86","443.14","382.79K","-1.98%"
"17-01-2008","454.24","472.63","473.12","452.94","477.29K","-2.31%"
"16-01-2008","465.00","462.29","475.58","455.40","350.30K","0.67%"
"15-01-2008","461.92","475.58","482.33","458.35","334.72K","-2.35%"
"14-01-2008","473.02","489.86","492.32","471.23","331.01K","-2.86%"
"11-01-2008","486.93","482.97","494.64","477.55","323.77K","1.47%"
"10-01-2008","479.87","491.83","496.29","426.84","485.47K","-1.95%"
"09-01-2008","489.42","487.67","495.20","487.52","347.47K","0.36%"
"08-01-2008","487.67","487.89","489.86","478.05","259.92K","1.48%"
"07-01-2008","480.58","494.83","494.83","479.03","526.22K","-2.88%"
"04-01-2008","494.83","487.40","507.09","487.40","202.97K","-1.27%"
"03-01-2008","501.18","509.60","515.95","498.43","281.01K","-2.95%"
"02-01-2008","516.40","520.68","523.24","508.57","226.74K","-0.45%"
"01-01-2008","518.74","524.37","530.72","517.92","126.28K","-2.74%"
"31-12-2007","533.36","536.63","540.03","527.79","275.85K","0.31%"
"28-12-2007","531.73","536.63","540.57","529.74","213.07K","-1.83%"
"27-12-2007","541.65","541.55","545.49","534.81","361.57K","0.22%"
"26-12-2007","540.45","548.94","553.84","534.34","693.51K","-0.99%"
"24-12-2007","545.84","516.94","551.40","516.94","774.16K","6.07%"
"20-12-2007","514.60","504.63","516.40","504.63","806.39K","2.34%"
"19-12-2007","502.83","507.04","507.04","497.25","150.05K","0.99%"
"18-12-2007","497.91","499.71","502.66","493.41","344.52K","0.11%"
"17-12-2007","497.34","514.21","514.48","495.52","282.65K","-3.28%"
"14-12-2007","514.21","511.87","518.42","506.70","283.76K","1.43%"
"13-12-2007","506.94","519.40","521.86","505.15","321.52K","-1.84%"
"12-12-2007","516.45","509.65","518.91","504.63","498.61K","0.94%"
"11-12-2007","511.65","512.51","515.95","502.71","608.94K","0.34%"
"10-12-2007","509.90","533.19","533.19","506.60","835.79K","-2.41%"
"07-12-2007","522.48","510.54","526.79","507.09","833.09K","2.62%"
"06-12-2007","509.16","513.39","515.86","507.09","600.85K","0.25%"
"05-12-2007","507.88","512.02","512.02","504.14","171.41K","0.20%"
"04-12-2007","506.87","518.91","518.91","505.62","136.94K","-2.22%"
"03-12-2007","518.39","499.71","524.18","497.37","1.46M","3.85%"
"30-11-2007","499.19","482.48","502.17","480.61","923.15K","3.81%"
"29-11-2007","480.88","492.32","492.32","473.61","350.75K","0.10%"
"28-11-2007","480.38","493.31","496.70","476.57","180.09K","-2.11%"
"27-11-2007","490.75","482.48","491.83","482.01","157.99K","1.20%"
"26-11-2007","484.94","489.86","491.83","477.68","260.85K","2.60%"
"23-11-2007","472.63","477.06","477.06","466.72","344.77K","1.13%"
"22-11-2007","467.36","470.66","475.58","460.32","289.16K","0.08%"
"21-11-2007","466.97","482.48","482.48","463.28","302.67K","-1.25%"
"20-11-2007","472.90","489.37","489.37","471.42","282.27K","-2.79%"
"19-11-2007","486.49","487.35","494.73","479.40","251.10K","0.61%"
"16-11-2007","483.56","482.48","487.84","476.62","298.56K","0.34%"
"15-11-2007","481.93","484.94","491.83","477.55","239.84K","-0.40%"
"14-11-2007","483.88","479.97","484.94","476.08","309.68K","3.57%"
"13-11-2007","467.21","474.60","478.54","465.29","417.45K","-1.53%"
"12-11-2007","474.45","482.48","485.43","472.65","418.02K","-2.21%"
"09-11-2007","485.18","496.58","497.12","483.02","82.94K","-0.69%"
"08-11-2007","488.56","489.86","491.34","482.60","316.73K","-0.59%"
"07-11-2007","491.46","494.29","498.23","485.92","1.21M","-0.63%"
"06-11-2007","494.56","499.71","506.11","492.37","198.37K","-0.65%"
"05-11-2007","497.81","499.22","507.09","494.59","341.51K","-0.94%"
"02-11-2007","502.51","496.75","507.09","492.32","264.01K","0.03%"
"01-11-2007","502.37","524.32","524.32","500.20","1.22M","-1.69%"
"31-10-2007","510.98","513.00","519.40","502.17","3.30M","-1.01%"
"30-10-2007","516.20","529.25","529.25","515.46","359.23K","-1.86%"
"29-10-2007","526.00","536.63","541.55","523.44","632.18K","-0.14%"
"26-10-2007","526.76","521.86","531.71","513.49","339.32K","1.88%"
"25-10-2007","517.06","521.86","521.86","511.03","431.63K","0.21%"
"24-10-2007","516.00","536.63","536.63","513.62","487.36K","-1.51%"
"23-10-2007","523.93","538.11","539.59","522.35","900.21K","-0.95%"
"22-10-2007","528.95","539.09","543.03","526.79","428.05K","-2.92%"
"19-10-2007","544.88","552.88","566.66","531.76","1.21M","-1.08%"
"18-10-2007","550.84","541.55","565.92","530.48","1.87M","2.17%"
"17-10-2007","539.14","492.32","546.97","492.32","986.45K","2.53%"
"16-10-2007","525.85","539.09","546.33","521.96","1.03M","-0.52%"
"15-10-2007","528.58","534.12","536.48","521.86","948.61K","0.99%"
"12-10-2007","523.39","525.80","529.25","507.22","630.12K","-0.82%"
"11-10-2007","527.72","553.37","553.37","521.86","1.27M","-4.72%"
"10-10-2007","553.84","546.48","556.23","541.09","580.52K","2.60%"
"09-10-2007","539.78","531.02","542.05","529.79","654.83K","1.66%"
"08-10-2007","530.97","516.94","540.42","516.94","669.56K","0.78%"
"05-10-2007","526.88","529.25","531.22","520.51","198.21K","-0.78%"
"04-10-2007","531.04","528.36","533.19","519.45","315.46K","-0.12%"
"03-10-2007","531.68","521.86","539.09","516.45","934.38K","3.99%"
"01-10-2007","511.30","521.86","523.34","503.72","293.95K","-1.72%"
"28-09-2007","520.26","523.83","530.23","514.60","373.48K","-0.47%"
"27-09-2007","522.70","517.43","524.27","514.48","1.03M","1.99%"
"26-09-2007","512.51","495.77","515.86","495.30","1.84M","3.88%"
"25-09-2007","493.38","497.25","499.12","487.89","565.60K","-0.38%"
"24-09-2007","495.25","502.17","505.12","492.49","319.26K","-0.89%"
"21-09-2007","499.68","489.86","503.10","481.49","1.02M","1.41%"
"20-09-2007","492.72","499.71","503.15","491.83","350.23K","-2.12%"
"19-09-2007","503.38","506.11","509.06","499.83","1.01M","2.03%"
"18-09-2007","493.36","492.32","496.26","488.46","1.28M","0.48%"
"17-09-2007","491.02","507.09","507.09","489.96","579.62K","-2.47%"
"14-09-2007","503.45","509.55","511.97","501.68","172.16K","-0.70%"
"13-09-2007","507.02","503.15","508.62","499.22","361.55K","1.34%"
"12-09-2007","500.30","507.09","509.50","499.22","544.51K","-0.75%"
"11-09-2007","504.06","516.99","519.25","502.17","439.17K","-2.21%"
"10-09-2007","515.44","529.25","529.25","513.98","545.99K","-2.82%"
"07-09-2007","530.38","531.71","532.20","526.88","467.84K","0.03%"
"06-09-2007","530.23","524.32","532.20","521.86","206.54K","0.53%"
"05-09-2007","527.43","526.79","533.14","524.82","577.81K","0.53%"
"04-09-2007","524.67","526.29","535.11","522.35","274.74K","0.65%"
"03-09-2007","521.27","527.28","527.28","519.45","181.74K","-0.58%"
"31-08-2007","524.32","519.40","526.76","515.12","447.47K","2.28%"
"30-08-2007","512.63","516.45","516.94","505.12","458.30K","0.92%"
"29-08-2007","507.95","500.69","509.80","495.28","309.74K","0.34%"
"28-08-2007","506.21","509.55","511.03","498.50","326.38K","0.25%"
"27-08-2007","504.95","504.58","510.05","502.17","367.94K","0.91%"
"24-08-2007","500.42","498.38","505.62","492.32","205.98K","0.87%"
"23-08-2007","496.09","509.55","516.89","494.29","228.48K","-1.64%"
"22-08-2007","504.36","502.17","508.08","491.34","443.03K","0.81%"
"21-08-2007","500.32","526.74","526.79","495.55","704.60K","-3.63%"
"20-08-2007","519.18","535.55","540.50","517.43","474.68K","-0.15%"
"17-08-2007","519.94","550.86","550.86","512.56","863.57K","-2.91%"
"16-08-2007","535.55","542.05","548.45","534.17","991.13K","-3.70%"
"14-08-2007","556.13","561.25","561.25","551.55","195.72K","-0.48%"
"13-08-2007","558.81","565.68","566.66","555.41","129.20K","-0.87%"
"10-08-2007","563.73","546.48","567.40","516.94","1.03M","-0.13%"
"09-08-2007","564.45","573.56","585.08","560.26","690.93K","-0.62%"
"08-08-2007","567.99","553.37","575.45","553.37","757.46K","4.13%"
"07-08-2007","545.44","549.92","551.25","538.63","251.58K","0.50%"
"06-08-2007","542.74","531.71","550.91","527.38","369.32K","0.52%"
"03-08-2007","539.93","539.68","548.20","533.68","279.32K","0.12%"
"02-08-2007","539.27","551.89","555.34","536.63","333.68K","-1.83%"
"01-08-2007","549.33","563.71","563.71","546.48","772.17K","-3.68%"
"31-07-2007","570.33","563.71","571.59","557.31","201.68K","1.82%"
"30-07-2007","560.14","566.17","568.56","556.32","318.05K","-1.32%"
"27-07-2007","567.65","566.17","578.48","564.23","533.14K","-2.72%"
"26-07-2007","583.55","568.63","590.79","563.71","266.92K","3.16%"
"25-07-2007","565.70","585.86","585.86","564.20","199.96K","-1.85%"
"24-07-2007","576.34","585.86","585.86","574.17","299.22K","-1.68%"
"23-07-2007","586.18","578.48","588.33","571.09","788.11K","1.15%"
"20-07-2007","579.51","579.96","586.36","575.03","505.48K","0.23%"
"19-07-2007","578.16","576.02","580.45","573.21","525.63K","0.59%"
"18-07-2007","574.76","569.62","576.26","563.22","372.42K","1.09%"
"17-07-2007","568.56","572.08","579.81","566.17","971.46K","2.39%"
"16-07-2007","555.29","563.71","563.71","548.74","498.79K","-0.79%"
"13-07-2007","559.70","576.02","580.94","556.47","762.67K","-2.10%"
"12-07-2007","571.68","566.17","574.84","558.29","698.63K","1.25%"
"11-07-2007","564.64","583.40","583.40","546.48","830.55K","-3.34%"
"10-07-2007","584.14","580.94","590.79","576.14","904.08K","0.85%"
"09-07-2007","579.24","571.09","580.94","571.09","557.79K","1.51%"
"06-07-2007","570.63","545.49","574.05","542.54","748.68K","4.44%"
"05-07-2007","546.35","551.40","552.39","541.90","406.69K","-0.67%"
"04-07-2007","550.05","561.05","565.97","549.43","399.79K","-0.93%"
"03-07-2007","555.22","559.28","563.66","553.42","230.58K","-0.60%"
"02-07-2007","558.59","567.16","568.63","557.31","159.35K","-1.27%"
"29-06-2007","565.80","560.26","568.63","560.26","294.09K","1.10%"
"28-06-2007","559.67","560.76","561.74","553.81","331.87K","0.34%"
"27-06-2007","557.80","553.86","560.51","551.40","469.09K","0.94%"
"26-06-2007","552.61","558.79","560.83","551.40","375.16K","-0.27%"
"25-06-2007","554.11","561.25","562.23","550.52","459.55K","-1.27%"
"22-06-2007","561.25","566.17","566.17","558.93","9.86M","-0.41%"
"21-06-2007","563.54","565.19","567.16","556.82","300.35K","-0.10%"
"20-06-2007","564.10","576.02","577.00","561.74","498.72K","-1.28%"
"19-06-2007","571.39","570.50","576.02","563.71","428.72K","-0.51%"
"18-06-2007","574.34","589.80","594.23","572.55","337.08K","-1.51%"
"15-06-2007","583.13","595.41","599.60","580.97","591.24K","-1.60%"
"14-06-2007","592.63","600.51","600.51","591.65","365.05K","0.08%"
"13-06-2007","592.17","598.17","600.63","589.31","196.38K","-0.98%"
"12-06-2007","598.05","600.63","601.47","593.86","105.98K","-0.50%"
"11-06-2007","601.03","606.05","612.45","599.16","272.24K","0.00%"
"08-06-2007","601.05","590.71","605.95","586.85","537.05K","1.20%"
"07-06-2007","593.91","588.33","596.69","586.85","233.50K","0.60%"
"06-06-2007","590.39","598.17","599.16","586.95","417.40K","-0.71%"
"05-06-2007","594.63","595.71","599.16","590.79","212.25K","-0.08%"
"04-06-2007","595.09","605.06","606.54","592.88","137.06K","-0.84%"
"01-06-2007","600.14","600.63","603.59","597.21","164.78K","0.86%"
"31-05-2007","595.02","600.63","606.54","593.25","328.68K","-0.41%"
"30-05-2007","597.46","605.56","608.02","595.71","220.01K","-1.45%"
"29-05-2007","606.27","604.08","612.35","600.14","209.40K","0.54%"
"28-05-2007","603.02","612.94","617.37","601.13","317.87K","-0.40%"
"25-05-2007","605.43","600.14","607.03","593.32","610.27K","0.48%"
"24-05-2007","602.55","606.54","612.89","600.93","362.41K","-0.68%"
"23-05-2007","606.69","610.48","612.20","603.14","121.11K","0.23%"
"22-05-2007","605.29","610.48","612.45","601.62","333.48K","-0.61%"
"21-05-2007","608.98","622.79","624.26","605.66","307.58K","-1.17%"
"18-05-2007","616.19","617.86","628.45","608.09","340.42K","0.26%"
"17-05-2007","614.57","608.51","616.88","605.66","299.40K","1.95%"
"16-05-2007","602.80","610.48","614.81","596.01","673.72K","-0.99%"
"15-05-2007","608.81","614.42","617.72","603.37","284.96K","-1.02%"
"14-05-2007","615.06","625.25","625.25","612.94","139.57K","-0.27%"
"11-05-2007","616.73","606.54","620.33","598.17","503.23K","1.88%"
"10-05-2007","605.36","612.45","620.33","603.64","324.22K","-0.57%"
"09-05-2007","608.83","623.28","626.73","603.39","926.28K","-2.46%"
"08-05-2007","624.17","625.32","628.70","620.42","431.75K","-0.77%"
"07-05-2007","629.02","630.17","634.80","622.81","2.39M","0.26%"
"04-05-2007","627.39","639.77","639.77","625.25","240.39K","-1.23%"
"03-05-2007","635.19","627.71","637.56","627.71","926.09K","1.94%"
"30-04-2007","623.13","610.48","625.20","606.05","406.54K","2.53%"
"27-04-2007","607.75","608.02","610.48","599.65","674.07K","-0.41%"
"26-04-2007","610.23","605.06","613.29","600.63","396.69K","1.53%"
"25-04-2007","601.03","605.56","605.56","594.77","5.46M","-0.41%"
"24-04-2007","603.49","612.94","620.28","600.78","347.43K","-1.63%"
"23-04-2007","613.48","622.79","625.25","612.20","303.01K","-0.78%"
"20-04-2007","618.28","615.40","624.71","613.93","480.74K","1.03%"
"19-04-2007","611.96","609.94","614.42","591.77","506.50K","-0.31%"
"18-04-2007","613.88","617.72","622.79","610.53","458.16K","-0.21%"
"17-04-2007","615.16","649.87","654.79","608.76","1.36M","-2.39%"
"16-04-2007","630.22","639.43","644.94","625.50","1.28M","1.38%"
"13-04-2007","621.63","599.65","624.76","588.57","1.04M","5.13%"
"12-04-2007","591.28","584.39","594.73","576.56","488.67K","0.88%"
"11-04-2007","586.11","589.31","593.99","584.39","463.75K","-0.54%"
"10-04-2007","589.29","599.16","602.60","588.35","291.18K","-1.61%"
"09-04-2007","598.96","588.82","603.10","588.82","318.53K","1.91%"
"05-04-2007","587.76","590.79","595.61","584.95","326.23K","-0.26%"
"04-04-2007","589.31","589.80","602.60","586.01","392.74K","-0.32%"
"03-04-2007","591.23","590.29","598.17","583.89","382.87K","1.02%"
"02-04-2007","585.25","602.11","602.11","583.40","448.86K","-3.45%"
"30-03-2007","606.15","617.86","617.86","600.63","350.46K","-1.27%"
"29-03-2007","613.93","593.25","618.36","587.09","816.93K","3.83%"
"28-03-2007","591.28","620.33","625.25","588.45","1.40M","-4.78%"
"26-03-2007","620.94","636.84","639.53","617.86","646.66K","-2.19%"
"23-03-2007","634.85","642.48","649.87","630.44","863.13K","-1.11%"
