"Date","Price","Open","High","Low","Vol.","Change %"
"18-12-2002","70.88","70.61","71.76","70.38","48.29M","0.00%"
"17-12-2002","70.88","71.92","72.09","70.55","41.56M","-0.06%"
"16-12-2002","70.92","73.09","73.09","70.74","52.60M","-2.08%"
"13-12-2002","72.43","74.80","74.89","72.16","76.83M","-3.23%"
"12-12-2002","74.85","73.10","75.06","72.88","85.99M","3.17%"
"11-12-2002","72.55","70.70","73.08","70.58","100.54M","3.72%"
"10-12-2002","69.95","70.09","70.35","68.40","58.73M","-1.42%"
"09-12-2002","70.96","72.09","73.62","70.16","96.93M","1.07%"
"06-12-2002","70.21","68.99","70.67","68.77","48.37M","2.03%"
"05-12-2002","68.81","68.43","69.73","68.43","47.86M","0.58%"
"04-12-2002","68.41","70.15","70.15","68.06","63.06M","-3.21%"
"03-12-2002","70.68","71.62","72.30","70.40","57.04M","-1.87%"
"02-12-2002","72.03","71.06","72.40","70.77","46.55M","1.94%"
"29-11-2002","70.66","70.75","71.31","69.55","41.32M","-0.31%"
"28-11-2002","70.88","70.21","71.14","69.80","66.79M","2.71%"
"27-11-2002","69.01","69.92","71.11","68.77","87.59M","-1.12%"
"26-11-2002","69.79","70.40","71.23","69.30","60.55M","-1.32%"
"25-11-2002","70.72","71.28","71.39","70.41","57.43M","-1.48%"
"22-11-2002","71.78","71.28","72.44","70.93","93.24M","2.28%"
"21-11-2002","70.18","69.76","70.44","68.91","79.16M","2.69%"
"20-11-2002","68.34","65.57","68.66","65.50","102.08M","3.59%"
"18-11-2002","65.97","66.66","66.66","65.14","59.83M","-1.32%"
"15-11-2002","66.85","64.67","67.82","64.67","74.47M","4.67%"
"14-11-2002","63.87","61.74","64.57","61.64","57.81M","3.84%"
"13-11-2002","61.51","61.16","61.85","61.16","39.90M","0.70%"
"12-11-2002","61.08","60.46","61.21","60.25","33.47M","-0.08%"
"11-11-2002","61.13","61.79","61.92","60.73","36.26M","-1.36%"
"08-11-2002","61.97","61.99","62.29","61.49","35.03M","-1.27%"
"07-11-2002","62.77","62.30","63.77","62.01","86.93M","0.00%"
"05-11-2002","62.77","61.47","63.09","61.13","60.62M","3.14%"
"04-11-2002","60.86","60.38","61.22","60.16","15.29M","1.48%"
"01-11-2002","59.97","58.91","60.38","58.91","43.33M","1.89%"
"31-10-2002","58.86","58.91","59.57","58.37","42.57M","0.24%"
"30-10-2002","58.72","58.52","59.18","58.38","31.79M","-0.17%"
"29-10-2002","58.82","57.75","59.00","57.44","45.54M","1.26%"
"28-10-2002","58.09","58.29","58.74","57.84","26.65M","-0.19%"
"25-10-2002","58.20","58.49","58.59","57.83","38.48M","-0.77%"
"24-10-2002","58.65","59.36","59.36","58.30","38.61M","-0.39%"
"23-10-2002","58.88","58.62","59.37","58.38","43.33M","-0.34%"
"22-10-2002","59.08","59.65","59.90","58.85","46.88M","-0.47%"
"21-10-2002","59.36","59.61","59.99","58.74","47.17M","-0.15%"
"18-10-2002","59.45","59.99","60.43","59.11","52.91M","0.19%"
"17-10-2002","59.34","58.01","59.64","57.70","63.70M","2.10%"
"16-10-2002","58.12","60.30","60.57","57.83","68.79M","-1.87%"
"14-10-2002","59.23","58.60","60.10","58.07","72.80M","1.32%"
"11-10-2002","58.46","56.31","58.91","56.31","70.62M","3.86%"
"10-10-2002","56.29","54.28","56.57","53.54","115.91M","4.41%"
"09-10-2002","53.91","55.45","55.93","53.56","51.11M","-1.98%"
"08-10-2002","55.00","53.25","55.31","53.10","49.63M","2.69%"
"07-10-2002","53.56","54.03","54.17","53.34","26.23M","-1.31%"
"04-10-2002","54.27","53.72","54.60","53.42","40.79M","0.97%"
"03-10-2002","53.75","53.02","53.89","52.80","40.59M","1.76%"
"01-10-2002","52.82","52.52","53.11","51.93","46.23M","0.02%"
"30-09-2002","52.81","53.82","54.18","52.48","37.46M","-2.90%"
"27-09-2002","54.39","54.06","54.68","54.06","44.96M","0.85%"
"26-09-2002","53.93","54.23","54.71","53.66","34.18M","0.30%"
"25-09-2002","53.77","51.62","53.87","51.62","42.39M","1.88%"
"24-09-2002","52.78","53.10","53.44","52.32","39.02M","-2.26%"
"23-09-2002","54.00","54.41","54.64","53.75","29.43M","-0.66%"
"20-09-2002","54.36","52.71","54.55","52.71","37.55M","0.31%"
"19-09-2002","54.19","55.27","55.34","54.00","46.43M","-2.04%"
"18-09-2002","55.32","56.29","56.29","55.14","47.37M","-2.74%"
"17-09-2002","56.88","55.54","57.11","55.54","43.98M","3.06%"
"16-09-2002","55.19","55.19","55.65","54.43","33.62M","-0.29%"
"13-09-2002","55.35","55.93","55.93","55.13","27.32M","-2.04%"
"12-09-2002","56.50","56.89","57.13","56.23","26.80M","-1.28%"
"11-09-2002","57.23","56.20","57.48","56.20","45.34M","2.49%"
"09-09-2002","55.84","55.00","56.27","53.96","43.70M","1.97%"
"06-09-2002","54.76","54.91","55.39","54.05","51.60M","-1.39%"
"05-09-2002","55.53","54.26","55.96","54.26","58.22M","2.27%"
"04-09-2002","54.30","53.46","54.54","53.04","42.33M","0.22%"
"03-09-2002","54.18","55.17","55.19","53.98","36.86M","-2.33%"
"02-09-2002","55.47","56.51","56.80","55.21","35.94M","-0.73%"
"30-08-2002","55.88","54.21","56.35","53.95","48.16M","3.37%"
"29-08-2002","54.06","52.77","54.88","52.65","56.26M","1.77%"
"28-08-2002","53.12","52.71","53.45","52.29","35.73M","0.15%"
"27-08-2002","53.04","53.95","55.03","52.83","69.99M","-1.92%"
"26-08-2002","54.08","52.69","54.57","52.69","38.97M","-1.26%"
"23-08-2002","54.77","52.48","54.96","52.48","83.21M","4.80%"
"22-08-2002","52.26","52.87","53.20","52.03","37.73M","-0.61%"
"21-08-2002","52.58","51.16","52.79","51.16","44.91M","2.06%"
"20-08-2002","51.52","50.42","52.22","50.32","35.35M","2.94%"
"19-08-2002","50.05","50.00","50.29","49.77","23.86M","0.54%"
"16-08-2002","49.78","49.47","50.00","49.35","22.78M","1.63%"
"14-08-2002","48.98","49.60","49.68","48.86","24.42M","-2.16%"
"13-08-2002","50.06","49.85","50.37","49.73","19.80M","0.04%"
"12-08-2002","50.04","49.07","50.23","48.76","37.46M","2.08%"
"09-08-2002","49.02","48.68","49.37","47.47","46.94M","2.02%"
"08-08-2002","48.05","48.52","49.04","47.83","32.26M","-0.99%"
"07-08-2002","48.53","49.45","49.45","48.21","30.53M","0.00%"
"06-08-2002","48.53","47.13","48.91","46.97","27.91M","1.53%"
"05-08-2002","47.80","46.97","48.20","46.83","29.22M","2.62%"
"02-08-2002","46.58","46.74","46.89","45.53","37.55M","-1.65%"
"01-08-2002","47.36","47.44","47.78","46.91","29.53M","0.70%"
"31-07-2002","47.03","46.39","47.73","46.12","37.71M","-0.15%"
"30-07-2002","47.10","47.59","48.60","46.79","47.86M","1.12%"
"29-07-2002","46.58","47.26","47.26","46.20","32.50M","-0.38%"
"26-07-2002","46.76","46.97","47.25","46.12","43.44M","-2.83%"
"25-07-2002","48.12","48.83","49.28","47.64","40.48M","1.03%"
"24-07-2002","47.63","48.83","49.14","47.37","38.32M","-4.36%"
"23-07-2002","49.80","47.47","50.04","47.47","37.87M","3.99%"
"22-07-2002","47.89","48.37","48.37","47.53","32.21M","-2.42%"
"19-07-2002","49.08","49.14","49.28","48.63","19.84M","-1.31%"
"18-07-2002","49.73","50.17","50.17","49.03","36.04M","0.73%"
"17-07-2002","49.37","48.96","49.84","48.42","30.29M","0.51%"
"16-07-2002","49.12","50.07","50.75","48.96","37.08M","-2.42%"
"15-07-2002","50.34","51.08","51.08","49.81","22.05M","-2.21%"
"12-07-2002","51.48","51.57","51.93","51.18","24.25M","0.57%"
"11-07-2002","51.19","51.14","51.45","50.54","34.49M","-0.95%"
"10-07-2002","51.68","53.49","53.95","51.41","50.16M","-1.69%"
"09-07-2002","52.57","53.10","53.17","52.42","20.61M","-1.05%"
"08-07-2002","53.13","53.53","53.79","52.71","25.22M","0.49%"
"05-07-2002","52.87","52.24","53.09","51.79","25.35M","1.56%"
"04-07-2002","52.06","52.91","53.44","51.67","38.40M","-0.63%"
"03-07-2002","52.39","50.54","52.61","50.54","39.03M","3.54%"
"02-07-2002","50.60","50.67","51.08","50.21","26.69M","-1.63%"
"01-07-2002","51.44","51.16","51.73","50.60","27.09M","1.16%"
"28-06-2002","50.85","49.78","51.08","49.78","32.56M","3.44%"
"27-06-2002","49.16","47.83","49.58","47.83","48.20M","3.32%"
"26-06-2002","47.58","48.68","48.91","47.32","42.94M","-3.96%"
"25-06-2002","49.54","49.78","50.06","48.60","40.68M","0.24%"
"24-06-2002","49.42","48.34","49.72","47.98","34.77M","1.54%"
"21-06-2002","48.67","50.14","50.14","48.38","34.69M","-3.70%"
"20-06-2002","50.54","48.45","50.83","48.45","41.97M","3.46%"
"19-06-2002","48.85","50.68","51.23","48.54","55.50M","-4.12%"
"18-06-2002","50.95","53.02","53.14","50.71","29.42M","-2.79%"
"17-06-2002","52.41","52.79","53.39","52.09","19.76M","-0.29%"
"14-06-2002","52.56","53.48","53.56","52.36","19.11M","-2.00%"
"13-06-2002","53.63","54.43","54.72","53.35","17.41M","-0.56%"
"12-06-2002","53.93","54.80","54.80","53.50","18.89M","-1.46%"
"11-06-2002","54.73","53.48","55.03","53.33","29.70M","4.59%"
"10-06-2002","52.33","51.17","52.69","51.17","27.37M","3.97%"
"07-06-2002","50.33","51.93","51.93","50.23","47.70M","-5.02%"
"06-06-2002","52.99","53.60","54.09","52.50","33.78M","-0.71%"
"05-06-2002","53.37","51.91","53.92","51.91","36.41M","3.33%"
"04-06-2002","51.65","50.93","51.93","50.93","28.17M","0.06%"
"03-06-2002","51.62","53.00","53.40","50.94","38.76M","-1.73%"
"31-05-2002","52.53","54.57","54.96","51.97","45.38M","-4.42%"
"30-05-2002","54.96","54.49","55.34","54.29","21.90M","0.02%"
"29-05-2002","54.95","54.44","55.56","53.48","46.02M","0.86%"
"28-05-2002","54.48","56.88","56.88","54.27","31.49M","-4.66%"
"27-05-2002","57.14","58.46","58.52","56.82","19.68M","-2.49%"
"24-05-2002","58.60","57.60","58.91","57.33","20.05M","3.83%"
"23-05-2002","56.44","56.58","56.89","55.76","18.05M","-0.28%"
"22-05-2002","56.60","55.50","57.17","55.11","31.29M","1.04%"
"21-05-2002","56.02","56.21","57.75","55.50","30.13M","-4.34%"
"20-05-2002","58.56","58.13","59.52","58.13","25.77M","-0.12%"
"17-05-2002","58.63","59.06","59.44","57.98","19.46M","-0.73%"
"16-05-2002","59.06","60.18","60.23","58.68","17.89M","-1.62%"
"15-05-2002","60.03","59.68","61.05","59.68","34.01M","0.81%"
"14-05-2002","59.55","60.03","60.14","58.77","16.53M","0.29%"
"13-05-2002","59.38","58.99","59.68","58.44","10.28M","0.46%"
"10-05-2002","59.11","58.99","59.67","58.21","12.52M","-0.77%"
"09-05-2002","59.57","60.55","61.23","58.99","19.24M","0.95%"
"08-05-2002","59.01","58.15","59.28","58.13","17.21M","2.29%"
"07-05-2002","57.69","57.27","58.01","56.74","12.13M","-0.19%"
"06-05-2002","57.80","58.21","58.29","57.44","11.47M","-0.67%"
"03-05-2002","58.19","57.66","58.68","57.44","12.83M","0.15%"
"02-05-2002","58.10","57.67","58.68","57.67","19.45M","1.73%"
"30-04-2002","57.11","56.43","57.70","56.21","22.12M","1.35%"
"29-04-2002","56.35","58.75","58.88","56.15","25.78M","-4.49%"
"26-04-2002","59.00","58.99","59.45","58.52","15.96M","0.27%"
"25-04-2002","58.84","59.98","59.99","58.39","16.33M","-2.28%"
"24-04-2002","60.21","60.38","60.99","59.76","19.38M","-1.15%"
"23-04-2002","60.91","56.43","61.22","56.43","32.51M","-0.29%"
"22-04-2002","61.09","59.84","61.54","58.55","30.01M","2.33%"
"19-04-2002","59.70","61.23","61.51","59.22","29.11M","-2.78%"
"18-04-2002","61.41","61.39","61.99","60.61","20.42M","0.15%"
"17-04-2002","61.32","59.84","61.67","59.84","39.31M","3.76%"
"16-04-2002","59.10","58.89","59.51","58.37","24.41M","0.05%"
"15-04-2002","59.07","60.46","60.46","58.91","23.74M","-2.23%"
"12-04-2002","60.42","59.49","61.22","58.96","33.80M","0.38%"
"11-04-2002","60.19","59.31","60.46","58.94","50.72M","2.75%"
"10-04-2002","58.58","56.12","58.89","55.13","59.73M","4.96%"
"09-04-2002","55.81","55.93","56.34","54.46","38.51M","-0.66%"
"08-04-2002","56.18","56.57","57.36","56.00","23.75M","-0.14%"
"05-04-2002","56.26","56.96","57.56","55.89","25.51M","-0.58%"
"04-04-2002","56.59","54.45","56.97","54.45","39.79M","3.68%"
"03-04-2002","54.58","54.57","55.03","54.19","28.01M","-1.12%"
"02-04-2002","55.20","55.31","56.27","54.80","37.71M","-0.14%"
"01-04-2002","55.28","58.66","58.66","54.74","37.42M","-4.87%"
"28-03-2002","58.11","57.21","59.43","57.16","47.68M","1.84%"
"27-03-2002","57.06","62.01","62.01","56.76","25.98M","0.12%"
"26-03-2002","56.99","59.37","59.76","56.52","35.46M","-4.09%"
"22-03-2002","59.42","60.35","60.58","58.99","37.82M","0.24%"
"21-03-2002","59.28","60.29","60.29","59.06","21.71M","-2.05%"
"20-03-2002","60.52","61.31","61.75","60.20","33.57M","-1.13%"
"19-03-2002","61.21","61.87","62.13","60.72","33.37M","-1.11%"
"18-03-2002","61.90","63.21","63.21","61.42","29.20M","-0.05%"
"15-03-2002","61.93","62.63","63.45","61.42","52.19M","-1.12%"
"14-03-2002","62.63","62.01","63.54","62.01","36.55M","-0.38%"
"13-03-2002","62.87","64.18","64.57","62.55","42.69M","-3.20%"
"12-03-2002","64.95","65.11","65.95","64.10","55.56M","-1.13%"
"11-03-2002","65.69","65.50","66.58","64.01","66.35M","0.17%"
"08-03-2002","65.58","64.80","65.95","62.91","67.26M","2.52%"
"07-03-2002","63.97","61.39","64.64","61.23","67.76M","5.21%"
"06-03-2002","60.80","59.70","61.27","58.68","46.35M","2.34%"
"05-03-2002","59.41","57.75","60.21","57.75","57.38M","5.13%"
"04-03-2002","56.51","57.36","58.29","56.15","32.08M","0.86%"
"01-03-2002","56.03","54.41","56.57","54.18","29.19M","2.30%"
"28-02-2002","54.77","59.37","59.37","54.09","54.66M","-7.87%"
"27-02-2002","59.45","59.84","60.46","58.91","30.09M","-0.05%"
"26-02-2002","59.48","58.37","59.80","58.21","31.27M","2.43%"
"25-02-2002","58.07","57.34","58.44","56.78","24.08M","1.31%"
"22-02-2002","57.32","56.26","57.89","55.99","24.59M","1.08%"
"21-02-2002","56.71","57.65","58.04","56.51","25.53M","0.23%"
"20-02-2002","56.58","56.27","57.20","55.98","21.70M","-1.55%"
"19-02-2002","57.47","58.14","58.68","57.02","26.10M","-0.59%"
"18-02-2002","57.81","59.19","59.19","57.47","22.69M","-2.81%"
"15-02-2002","59.48","59.68","60.06","59.14","21.99M","0.07%"
"14-02-2002","59.44","59.96","60.85","59.02","21.78M","1.21%"
"13-02-2002","58.73","58.75","59.89","58.32","42.21M","0.89%"
"12-02-2002","58.21","58.46","59.03","57.79","26.92M","0.26%"
"11-02-2002","58.06","58.91","59.37","57.67","38.87M","1.33%"
"08-02-2002","57.30","56.89","59.20","56.74","38.92M","0.63%"
"07-02-2002","56.94","61.23","61.39","56.58","68.85M","-6.27%"
"06-02-2002","60.75","58.23","61.23","58.23","33.73M","4.62%"
"05-02-2002","58.07","56.83","58.68","56.45","34.44M","0.97%"
"04-02-2002","57.51","59.14","59.14","57.14","33.71M","-2.99%"
"01-02-2002","59.28","61.25","61.68","58.54","40.67M","-1.38%"
"31-01-2002","60.11","58.13","60.75","57.86","54.04M","5.72%"
"30-01-2002","56.86","58.13","58.13","56.32","41.23M","-2.82%"
"29-01-2002","58.51","58.77","59.96","58.18","38.41M","-0.49%"
"28-01-2002","58.80","61.61","61.61","58.14","31.42M","-0.89%"
"25-01-2002","59.33","60.43","60.61","58.91","36.05M","-0.82%"
"24-01-2002","59.82","61.84","61.84","59.68","27.71M","-0.58%"
"23-01-2002","60.17","61.32","61.70","59.72","32.50M","-2.87%"
"22-01-2002","61.95","60.86","62.61","60.70","39.70M","2.13%"
"21-01-2002","60.66","61.61","61.85","59.39","39.50M","-1.00%"
"18-01-2002","61.27","65.03","65.03","60.62","43.09M","-4.27%"
"17-01-2002","64.00","57.75","64.63","57.75","71.93M","6.22%"
"16-01-2002","60.25","60.77","61.99","59.61","60.80M","0.52%"
"15-01-2002","59.94","61.92","61.96","59.68","45.79M","-4.03%"
"14-01-2002","62.46","63.54","64.27","61.80","47.09M","2.48%"
"11-01-2002","60.95","62.78","64.34","59.30","72.60M","-7.37%"
"10-01-2002","65.80","66.27","67.25","64.96","80.37M","-4.32%"
"09-01-2002","68.77","75.56","75.56","67.85","59.80M","-7.90%"
"08-01-2002","74.67","73.64","75.03","71.86","54.79M","3.05%"
"07-01-2002","72.46","71.13","73.14","70.54","40.56M","4.24%"
"04-01-2002","69.51","67.90","70.15","67.82","56.71M","4.86%"
"03-01-2002","66.29","64.16","67.05","63.25","51.96M","5.88%"
"02-01-2002","62.61","62.49","64.39","61.80","47.85M","-0.21%"
"01-01-2002","62.74","63.51","66.33","61.95","59.38M","-0.90%"
"31-12-2001","63.31","62.63","64.65","62.55","37.02M","1.30%"
"28-12-2001","62.50","60.54","63.00","58.79","54.47M","3.14%"
"27-12-2001","60.60","60.30","61.78","60.03","38.23M","-1.14%"
"26-12-2001","61.30","63.16","64.26","60.71","32.22M","-2.51%"
"24-12-2001","62.88","61.62","63.54","60.32","29.21M","1.53%"
"21-12-2001","61.93","62.77","62.78","60.65","37.11M","-2.89%"
"20-12-2001","63.77","61.41","64.34","60.72","49.48M","3.07%"
"19-12-2001","61.87","65.06","65.25","60.81","39.06M","-5.51%"
"18-12-2001","65.48","65.87","66.63","63.90","38.92M","1.41%"
"14-12-2001","64.57","63.96","65.42","63.65","27.59M","-2.95%"
"13-12-2001","66.53","69.13","69.13","63.56","52.04M","-2.73%"
"12-12-2001","68.40","65.85","68.91","65.85","46.74M","4.30%"
"11-12-2001","65.58","66.35","68.89","65.04","44.34M","-4.00%"
"10-12-2001","68.31","70.55","71.28","67.92","35.61M","-2.79%"
"07-12-2001","70.27","69.76","71.45","69.02","40.28M","0.40%"
"06-12-2001","69.99","68.18","72.47","67.90","74.88M","6.24%"
"05-12-2001","65.88","64.30","66.26","63.74","56.92M","6.62%"
"04-12-2001","61.79","59.28","62.78","58.90","41.45M","4.94%"
"03-12-2001","58.88","57.86","60.87","57.86","37.06M","-2.44%"
"29-11-2001","60.35","58.01","61.31","57.98","75.32M","2.03%"
"28-11-2001","59.15","57.98","59.94","57.75","51.20M","1.06%"
"27-11-2001","58.53","64.95","64.95","58.13","68.09M","-3.32%"
"26-11-2001","60.54","56.58","60.60","56.43","41.22M","9.89%"
"23-11-2001","55.09","54.07","55.79","53.95","38.43M","2.04%"
"22-11-2001","53.99","54.44","56.35","53.34","44.25M","-0.77%"
"21-11-2001","54.41","55.06","55.42","50.20","48.47M","-2.44%"
"20-11-2001","55.77","56.27","57.31","53.87","68.13M","0.61%"
"19-11-2001","55.43","51.39","55.43","50.97","39.46M","10.00%"
"15-11-2001","50.39","45.97","50.39","45.96","64.26M","10.00%"
"14-11-2001","45.81","45.73","46.04","45.38","8.90M","1.85%"
"13-11-2001","44.98","46.20","46.20","44.74","24.56M","-2.15%"
"12-11-2001","45.97","45.72","46.41","45.07","15.53M","1.12%"
"09-11-2001","45.46","45.33","45.95","44.73","25.13M","2.27%"
"08-11-2001","44.45","44.37","45.22","43.80","29.28M","1.44%"
"07-11-2001","43.82","46.39","46.49","43.44","33.94M","-4.18%"
"06-11-2001","45.73","44.82","46.32","44.82","26.06M","3.74%"
"05-11-2001","44.08","43.58","44.94","43.58","30.55M","-2.24%"
"02-11-2001","45.09","46.20","46.50","44.20","61.59M","-1.61%"
"01-11-2001","45.83","45.20","46.35","45.04","45.27M","1.37%"
"31-10-2001","45.21","45.42","45.89","43.95","73.45M","-1.74%"
"30-10-2001","46.01","45.94","46.65","45.52","51.81M","-1.62%"
"29-10-2001","46.77","46.97","47.36","46.59","22.94M","-0.09%"
"25-10-2001","46.81","47.28","47.28","46.66","31.82M","-0.11%"
"24-10-2001","46.86","46.51","47.20","46.00","53.39M","0.00%"
"23-10-2001","46.86","47.16","47.59","46.51","31.11M","0.47%"
"22-10-2001","46.64","47.96","48.06","46.29","42.45M","1.79%"
"19-10-2001","45.82","44.57","46.43","44.41","43.51M","3.34%"
"18-10-2001","44.34","45.28","45.28","44.14","31.93M","-4.83%"
"17-10-2001","46.59","46.51","48.02","46.04","44.00M","1.15%"
"16-10-2001","46.06","44.96","46.41","44.18","42.28M","2.13%"
"15-10-2001","45.10","47.76","47.76","44.39","38.96M","-1.40%"
"12-10-2001","45.74","44.96","46.72","43.72","77.63M","6.94%"
"11-10-2001","42.77","40.31","42.77","39.84","43.00M","10.01%"
"10-10-2001","38.88","39.38","39.91","37.75","67.32M","3.35%"
"09-10-2001","37.62","37.24","38.35","36.97","38.20M","1.51%"
"08-10-2001","37.06","36.82","37.98","35.27","46.89M","-3.41%"
"05-10-2001","38.37","36.74","38.82","36.29","55.94M","4.47%"
"04-10-2001","36.73","35.07","37.19","35.07","59.93M","8.32%"
"03-10-2001","33.91","37.21","37.21","33.45","44.08M","-5.99%"
"01-10-2001","36.07","37.19","37.59","35.46","30.56M","-1.72%"
"28-09-2001","36.70","37.90","37.95","35.73","39.39M","-0.24%"
"27-09-2001","36.79","39.22","39.22","36.29","40.47M","-7.00%"
"26-09-2001","39.56","38.15","40.07","37.53","52.01M","2.51%"
"25-09-2001","38.59","38.76","39.48","37.22","55.67M","3.71%"
"24-09-2001","37.21","33.72","37.64","32.79","47.48M","8.01%"
"21-09-2001","34.45","35.97","36.43","34.45","28.13M","-10.01%"
"20-09-2001","38.28","38.74","38.91","35.99","53.19M","-4.28%"
"19-09-2001","39.99","40.91","42.17","39.10","40.67M","-2.98%"
"18-09-2001","41.22","39.53","43.31","39.00","100.10M","1.63%"
"17-09-2001","40.56","44.63","44.63","40.56","17.59M","-10.01%"
"14-09-2001","45.07","48.68","48.68","44.21","55.85M","-8.25%"
"13-09-2001","49.12","49.22","50.31","48.14","55.16M","-0.69%"
"12-09-2001","49.46","50.46","51.11","48.89","38.30M","-8.95%"
"11-09-2001","54.32","54.18","54.80","52.86","46.68M","0.89%"
"10-09-2001","53.84","51.67","54.10","50.69","50.32M","4.73%"
"07-09-2001","51.41","50.85","52.24","50.00","43.67M","0.82%"
"06-09-2001","50.99","51.93","52.57","50.54","33.25M","-2.22%"
"05-09-2001","52.15","52.55","54.26","51.28","55.56M","-1.86%"
"04-09-2001","53.14","52.69","55.27","52.32","63.44M","0.13%"
"03-09-2001","53.07","55.19","55.39","52.26","51.99M","-3.26%"
"31-08-2001","54.86","57.20","57.20","54.62","43.46M","-4.56%"
"30-08-2001","57.48","58.75","59.45","55.98","40.93M","-1.29%"
"29-08-2001","58.23","60.19","60.40","57.83","36.48M","-4.51%"
"28-08-2001","60.98","59.68","61.30","59.68","25.30M","0.41%"
"27-08-2001","60.73","55.81","61.05","55.81","29.60M","2.91%"
"24-08-2001","59.01","58.15","59.36","57.53","16.44M","1.10%"
"23-08-2001","58.37","57.95","58.83","57.38","17.72M","0.66%"
"21-08-2001","57.99","57.20","58.26","57.08","20.30M","2.02%"
"20-08-2001","56.84","52.71","57.65","52.71","28.19M","-0.11%"
"17-08-2001","56.90","58.18","58.60","56.27","18.48M","-2.28%"
"16-08-2001","58.23","57.98","58.71","57.59","19.62M","-0.85%"
"14-08-2001","58.73","56.27","59.13","56.12","37.43M","4.67%"
"13-08-2001","56.11","56.97","56.97","55.69","18.80M","-0.85%"
"10-08-2001","56.59","56.97","57.31","56.36","11.15M","-0.88%"
"09-08-2001","57.09","55.98","57.34","55.98","16.47M","-0.07%"
"08-08-2001","57.13","57.75","57.75","56.66","19.66M","-1.87%"
"07-08-2001","58.22","58.17","58.59","57.76","16.59M","-0.99%"
"06-08-2001","58.80","59.92","60.13","58.24","20.86M","-1.85%"
"03-08-2001","59.91","58.60","60.44","58.46","31.86M","2.92%"
"02-08-2001","58.21","57.20","59.45","56.82","38.09M","2.95%"
"01-08-2001","56.54","58.52","59.67","55.58","42.69M","-2.82%"
"31-07-2001","58.18","56.62","58.91","56.35","30.59M","2.65%"
"30-07-2001","56.68","56.46","57.11","56.20","20.01M","1.03%"
"27-07-2001","56.10","56.47","57.08","55.81","35.25M","-0.90%"
"26-07-2001","56.61","56.96","58.06","55.11","52.57M","-0.93%"
"25-07-2001","57.14","56.88","57.50","56.06","35.72M","-0.31%"
"24-07-2001","57.32","55.89","57.78","55.83","32.38M","2.08%"
"23-07-2001","56.15","57.33","57.34","55.42","2.03M","-3.70%"
"20-07-2001","58.31","57.82","58.91","56.01","55.84M","1.74%"
"19-07-2001","57.31","56.43","57.82","55.97","35.50M","0.32%"
"18-07-2001","57.13","57.17","58.02","56.37","41.57M","0.23%"
"17-07-2001","57.00","55.03","58.52","55.03","50.19M","1.26%"
"16-07-2001","56.29","57.53","58.42","56.06","39.72M","-1.69%"
"13-07-2001","57.26","61.75","61.85","56.15","59.46M","-5.29%"
"12-07-2001","60.46","59.14","61.19","58.29","60.14M","4.10%"
"11-07-2001","58.08","53.64","59.61","53.45","69.57M","6.94%"
"10-07-2001","54.31","55.74","56.07","53.11","46.98M","0.02%"
"09-07-2001","54.30","55.33","55.33","53.10","34.66M","-3.76%"
"06-07-2001","56.42","53.27","57.63","52.51","55.84M","4.42%"
"05-07-2001","54.03","54.49","55.17","52.46","28.82M","0.50%"
"04-07-2001","53.76","49.98","55.19","49.98","37.54M","5.29%"
"03-07-2001","51.06","55.81","55.87","49.61","36.73M","-11.78%"
"02-07-2001","57.88","59.06","59.06","55.03","10.35M","-0.40%"
"29-06-2001","58.11","56.43","58.91","56.43","40.62M","3.73%"
"28-06-2001","56.02","54.75","56.66","54.03","37.87M","2.04%"
"27-06-2001","54.90","56.26","56.26","53.50","38.51M","-1.35%"
"26-06-2001","55.65","51.31","57.46","50.94","57.62M","7.70%"
"25-06-2001","51.67","52.88","52.88","50.57","53.22M","-2.89%"
"22-06-2001","53.21","52.96","53.45","52.10","28.01M","0.76%"
"21-06-2001","52.81","52.32","53.56","51.94","32.75M","1.27%"
"20-06-2001","52.15","53.48","53.48","51.24","41.33M","-2.89%"
"19-06-2001","53.70","52.71","54.07","51.48","44.18M","3.91%"
"18-06-2001","51.68","52.40","53.25","48.65","50.33M","-2.08%"
"15-06-2001","52.78","58.61","58.61","52.26","66.73M","-10.42%"
"14-06-2001","58.92","59.09","59.36","57.92","28.83M","-0.94%"
"13-06-2001","59.48","59.68","60.40","58.79","30.78M","0.05%"
"12-06-2001","59.45","58.77","59.62","58.13","26.41M","0.71%"
"11-06-2001","59.03","60.74","60.77","58.70","27.54M","-3.42%"
"08-06-2001","61.12","60.44","61.45","59.71","36.83M","1.95%"
"07-06-2001","59.95","58.60","60.44","57.37","36.87M","1.61%"
"06-06-2001","59.00","61.93","61.93","58.60","27.03M","0.36%"
"05-06-2001","58.79","55.81","59.59","55.50","48.42M","4.81%"
"04-06-2001","56.09","58.60","58.75","55.81","29.58M","-3.68%"
"01-06-2001","58.23","58.68","59.37","57.91","28.30M","-0.43%"
"31-05-2001","58.48","58.13","59.53","57.36","33.54M","-3.97%"
"30-05-2001","60.90","64.80","65.68","60.56","40.16M","-7.49%"
"29-05-2001","65.83","66.64","66.97","65.45","18.81M","-0.87%"
"28-05-2001","66.41","64.88","67.09","64.34","30.14M","2.60%"
"25-05-2001","64.73","64.65","65.48","64.12","26.16M","0.36%"
"24-05-2001","64.50","65.11","66.12","64.35","37.84M","-1.47%"
